genres,title,id
['Simulation'],X-Plane 10 Global - 64 Bit - North America Scenery,310430
['Simulation'],X-Plane 10 Global - 64 Bit - South America Scenery,310440
"['Action', 'Casual', 'Indie']",Pivvot,293900
"['Action', 'Adventure', 'Indie', 'RPG']",Tales of Adventure 2,312220
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Res Publica,279623
"['Simulation', 'Strategy']",Europa Universalis IV: Republican Music Pack,310030
"['Simulation', 'Strategy']",Europa Universalis IV: Indian Ships Unit Pack,295222
"['Indie', 'Strategy']",The Nightmare Cooperative,310070
['Strategy'],Magic 2015 - Duels of the Planeswalkers,255420
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - The Karp of Doom,307800
['RPG'],Steel &amp; Steam: Episode 1,310450
"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",Of Guards And Thieves,302590
['Utilities'],EVGA Precision XOC,268850
"['Simulation', 'Strategy']",Europa Universalis IV: Indian Subcontinent Unit Pack,295221
"['Action', 'Casual']",Hidden in Plain Sight,303590
"['Action', 'Adventure', 'Casual']",Scooby Doo! &amp; Looney Tunes Cartoon Universe: Adventure,294280
['Strategy'],Rulers of Nations,311040
['Strategy'],Innistrad Card Collection,265141
['Strategy'],Theros Card Collection,265142
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2,304350
"['Casual', 'Simulation']",Rocksmith® 2014 – The Doobie Brothers - “China Grove”,294965
"['Action', 'Adventure']",Sniper Elite 3 - Save Churchill Part 1: In Shadows,312680
"['Action', 'Adventure']",Sniper Elite 3 - Patriot Weapons Pack,305183
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Crazy Zoo,306480
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Fantasy,307990
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Dino World,307930
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Farm World,307920
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Horses,307770
"['Action', 'Adventure']",Pixel Hunter,313040
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Kitz (fawn),306180
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Marine World,307900
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Domestic Animals,308300
"['Action', 'Casual', 'Indie']",Point Perfect,303840
"['Action', 'Adventure', 'Free to Play', 'Indie']",The Forgotten Ones,314280
"['Adventure', 'Casual', 'Indie', 'Simulation']",Heileen 3: New Horizons,305490
"['Adventure', 'Casual', 'Indie', 'Simulation']",Heileen 3 Bonus Content,307500
"['Adventure', 'Casual', 'Indie']",Detective Case and Clown Bot in: Murder in the Hotel Lisbon,297290
['Indie'],Pressured,292620
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - The Karp of Doom (Digital Collector's Edition),312290
"['Action', 'Adventure', 'Indie']",Toxic Bunny HD,305010
"['Adventure', 'Casual']",The Cameron Files: The Secret at Loch Ness,302170
"['Adventure', 'Casual']",Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,302130
"['Action', 'Adventure', 'Indie']",Ghostship Aftermath,280890
"['Adventure', 'Indie', 'RPG']",Lantern Forge,314380
"['Indie', 'Strategy', 'Early Access']",Undead Overlord,291370
"['Action', 'Indie']",Obludia,314290
"['Simulation', 'Strategy']",Time of Fury,303910
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Smugglers 5 DLC: The Smugglers Guild,314400
"['Action', 'Indie']",Blade Symphony Original Soundtrack,301600
['Adventure'],AR-K,269890
['Simulation'],OMSI 2 Add-on AI-Articulated Bus for Vienna,311020
['Indie'],Sokobond,290260
"['Adventure', 'Indie', 'RPG', 'Simulation']",Data Hacker: Initiation,311860
['Adventure'],My Ex-Boyfriend the Space Tyrant,312970
"['Action', 'Indie']",Freedom Planet,248310
"['Action', 'RPG']",DARK SOULS™ II Crown of the Sunken King,271942
"['Action', 'Indie', 'RPG', 'Strategy']",Dungeon Defenders Eternity,302270
"['Adventure', 'Casual', 'Simulation']",Nicole Bonus Content,309940
"['Indie', 'RPG']",Fantasy Grounds - PFRPG Rite Publishing's Adventure Quarterly #5,315630
"['Action', 'Indie', 'Simulation', 'Early Access']",Dark Horizons: Mechanized Corps,266470
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Pусский [Learn Russian],297840
"['Action', 'RPG']",DARK SOULS™ II - Season Pass,284450
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",Velvet Sundown,307290
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Naviros Fashionista pack,303251
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Naviros Beginner pack,303250
"['Racing', 'Sports']",GRID Autosport - Best of British Pack,289020
"['Action', 'Adventure', 'Indie']",Third Eye Crime,301420
"['Racing', 'Sports']",GRID Autosport - Premium Garage Pack,282092
"['Action', 'Indie', 'Strategy']",Machines At War 3,303860
"['Indie', 'RPG']",Fantasy Grounds - PFRPG The Reaping Stone,315730
['Strategy'],CoH 2 - US Forces Commander: Rifle Company,297512
['Strategy'],CoH 2 - OKW Commander: Elite Armor Doctrine,297513
['Strategy'],CoH 2 - US Forces Commander: Recon Support Company,297510
['Strategy'],CoH 2 - US Forces Commander: Mechanized Company,297511
['Strategy'],CoH 2 - OKW Commander: Fortifications Doctrine,297515
"['Action', 'Massively Multiplayer', 'RPG']",Defiance: VBI Ultimate Pack,304082
['Strategy'],Commander: The Great War,312350
"['Action', 'Indie']",Vertical Drop Heroes HD,311480
"['Action', 'Indie', 'Strategy']",Selknam Defense,306260
"['Adventure', 'Indie']",The Room,288160
"['Action', 'Indie']",Proxy Blade Zero,313980
"['Indie', 'RPG']",Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,316490
"['Action', 'Indie', 'Early Access']",Rodina,314230
"['Indie', 'RPG']",Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,316491
"['Action', 'Indie']",Rodina Soundtrack,316360
['Racing'],Trials Fusion - Riders of the Rustlands,311550
"['Action', 'Indie']",Rodina Demo,316050
"['Action', 'Indie', 'RPG']",Black Ice Original Soundtrack - Level One,316680
['RPG'],The Legend of Heroes: Trails in the Sky,251150
['Casual'],Time Mysteries 2: The Ancient Spectres,313650
['Action'],Call of Duty®: Ghosts - Bling Character Pack,309872
"['Action', 'Adventure', 'Indie']",Top Hat,315940
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Guns and Robots - Starter Pack,316710
"['Casual', 'Indie', 'Strategy']",Crazy Plant Shop,292200
"['Action', 'Adventure', 'Indie', 'Simulation']",The Tower,310870
"['Action', 'Adventure', 'Indie']",Jet Gunner,314250
"['Action', 'Adventure', 'Free to Play', 'Indie']",The Expendabros,312990
"['Action', 'RPG']",Sacred 3,247950
"['Casual', 'Simulation']",Rocksmith® 2014 – Biffy Clyro - “Black Chandelier”,294972
"['Casual', 'Simulation']",Rocksmith® 2014 – Biffy Clyro - “Stingin’ Belle”,294976
"['Casual', 'Simulation']",Rocksmith® 2014 – Biffy Clyro - “Bubbles”,294973
"['Racing', 'Sports']",GRID Autosport - Coupé Style Pack,289021
"['Casual', 'Indie', 'Strategy']",The Counting Kingdom,302750
"['Casual', 'Simulation']",Rocksmith® 2014 – Biffy Clyro - “Many of Horror”,294974
['Indie'],Road Not Taken,293740
"['Casual', 'Simulation']",Rocksmith® 2014 – Biffy Clyro - “Mountains”,294975
"['Indie', 'RPG']",Fantasy Grounds - Deadlands Noir,317830
"['Action', 'Indie', 'Simulation']",Orbital Gear,298520
['Action'],Ultra Street Fighter® IV Digital Upgrade,301660
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Naviros Samurai Pack,317430
['Strategy'],Graviteam Tactics: Shilovo 1942,313280
['Sports'],Cricket Captain 2014,307980
['Simulation'],DCS: F-86F Sabre,306240
"['Simulation', 'Strategy']",The Terminal 2,313620
"['Casual', 'Indie', 'Simulation', 'Strategy']",GamersGoMakers,314320
"['Action', 'Simulation']",Echelon: Wind Warriors,311100
"['Indie', 'Strategy']",War on Folvos,317380
"['Action', 'Simulation', 'Strategy']",Victory At Sea,298480
['Strategy'],Frontline : Road to Moscow,306620
"['Action', 'Indie']",Psichodelya,301680
"['Action', 'Adventure', 'Indie']",Wyv and Keep: The Temple of the Lost Idol,263960
['Simulation'],Train Simulator: Liverpool-Manchester Route Add-On,258653
"['Adventure', 'Indie']",Another Perspective,305920
"['Adventure', 'Casual', 'Indie']",Morphopolis,314020
"['Action', 'Adventure', 'Indie']",Collector's Edition DLC,310600
['Simulation'],Train Simulator: BR Regional Railways Class 101 DMU Add-On,277736
"['Action', 'Adventure']",Sniper Elite 3 - Eastern Front Weapons Pack,305186
"['Action', 'Indie']",Mega Coin Squad,312510
"['Adventure', 'Indie']",Aritana and the Harpy's Feather,314360
['Action'],Heavy Fire: Afghanistan,305980
"['Adventure', 'Indie']",Aritana and the Harpy's Feather Demo,316100
"['Design &amp; Illustration', 'Photo Editing']",Pixeluvo,314500
['Action'],Kick-Ass 2,304170
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",Divine Souls F2P MMO,300040
['Action'],Platypus II,319180
"['Simulation', 'Strategy']",Advanced Tactics Gold,310390
['Action'],Platypus,307340
['Action'],Nux,307350
"['Action', 'Indie']",Stonerid,315920
['Action'],DW8XLCE - NEW STAGE &amp; CAMP SYMBOL PACK,316867
['Action'],DW8XLCE - WEAPON SYSTEM &amp; UPGRADE PACK,316864
['Action'],DW8XLCE - WEAPON SYSTEM PACK,316865
['Action'],DW8XLCE - NEW STAGE &amp; ANIMAL PACK,316866
['Action'],DW8XLCE - JAPANESE VOICE OPTION,316869
['Action'],DW8XLCE - ORIGINAL COSTUME PACK,316863
"['Action', 'Indie']",Freedom Planet - Official Soundtrack,316560
"['Action', 'Adventure']",Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,312690
['RPG'],Heroes &amp; Legends: Conquerors of Kolhar,306950
"['Action', 'Adventure', 'Indie']",Guacamelee! Super Turbo Championship Edition,275390
"['Action', 'Indie']",Jamsouls,314460
"['Casual', 'Free to Play', 'Indie']",Max Gentlemen,257710
"['Indie', 'RPG']",Fantasy Grounds - PFRPG: U1: Dark Days in Stoneholme,319880
"['Adventure', 'Indie']",Shadowgate (2014),294440
"['Indie', 'Simulation']",Taxi,315550
['Action'],Dusk 12,317970
['Design &amp; Illustration'],Character Creator - Graphics Pack,316630
['Design &amp; Illustration'],Space Galaxy - Graphics Pack,316620
"['Action', 'Indie', 'Strategy']",Commando Jack,299260
['Adventure'],Curse: The Eye of Isis,302210
"['Casual', 'Indie', 'Strategy']",Cubesis,318440
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",Cannons Lasers Rockets,265770
"['Action', 'Casual', 'Indie']",Deep Under the Sky,315650
"['Adventure', 'Casual', 'Indie', 'RPG']",Dark Scavenger Demo,318780
"['Indie', 'RPG', 'Strategy']",Bravada Demo,316090
"['Action', 'Indie']",Super Time Force Ultra,250700
"['Adventure', 'Casual']",Amerzone: The Explorer’s Legacy,302190
"['Adventure', 'Indie']",The Journey Down: Chapter Two,262850
"['Adventure', 'Indie', 'RPG']",Biglands: A Game Made By Kids,316740
"['Action', 'Indie']",Super Time Force Ultra - Soundtrack,317350
['Action'],Metro 2033 Redux,286690
['Action'],Metro: Last Light Redux,287390
"['Adventure', 'Indie', 'Strategy']",See No Evil,313830
"['Adventure', 'Indie']",See No Evil - Official Soundtrack,320210
"['Action', 'RPG']",DARK SOULS™ II Crown of the Old Iron King,271943
"['Casual', 'Simulation']",Rocksmith® 2014 – Bachsmith,294990
"['Action', 'Indie', 'RPG']",Lichdom: Battlemage,261760
"['Indie', 'Strategy']",Airship Dragoon,308380
"['Racing', 'Sports']",GRID Autosport - Sprint Pack,289022
"['Indie', 'RPG']",Fantasy Grounds - Deadlands Noir: The Case of the Jumbo Shrimp,320560
['Casual'],Trainz Trouble,319300
"['Indie', 'Strategy']",Airship Dragoon Demo,319620
['Casual'],Train Town,320110
"['Action', 'Indie']",,317160
"['Adventure', 'Indie']",Appointment With FEAR,316140
['Strategy'],Nobunaga's Ambition: Souzou - Scenario Tenkafubu,297880
"['Action', 'Indie', 'Racing']",Zombie Driver HD Brutal Car Skins,301900
['Strategy'],"Nobunaga's Ambition: Souzou - ""Motonobu Serada"", ""Tsuru Oohouri"" Bushou Data",297897
['Strategy'],Nobunaga's Ambition: Souzou - Nobunaga Oda In-Game Face CG,307330
['Strategy'],"Nobunaga's Ambition: Souzou - ""Goemon Ishikawa"", ""Yasuke"" Bushou Data",297898
['Strategy'],"Nobunaga's Ambition: Souzou - ""Teru Kushihashi"", ""Chiyome Mochiduki"" Bushou Data",297896
"['Indie', 'RPG']",Fantasy Grounds - Deadlands Reloaded: Blood Drive 1,320570
['Strategy'],"Nobunaga's Ambition: Souzou - ""Nobunaga's Ambition Day"" memorial set",298771
"['Action', 'Adventure']",Bird Assassin,312010
['Strategy'],Nobunaga's Ambition: Souzou - Series 30th Anniversary Contents,298770
"['Adventure', 'Casual', 'Indie']",Monkey Tales Games,320020
"['Indie', 'Strategy']",Draconian Wars,296590
"['Action', 'Adventure', 'RPG']",How to Survive,250400
"['Action', 'Indie', 'Strategy']",Awesomenauts - Leon Legionnaire Skin,319820
"['Action', 'Indie', 'Strategy']",Awesomenauts - Jotunn Skølldir Skin,319821
"['Action', 'Indie', 'Strategy']",Awesomenauts - Grim Genji Skin,306890
"['Indie', 'RPG']",Choice of the Deathless,318310
"['Indie', 'RPG']",Choice of the Deathless Demo,318320
"['Action', 'Indie', 'Simulation', 'Strategy']",GoD Factory: Wingmen,262750
"['Action', 'Indie']",Power-Up,312640
"['Adventure', 'Casual', 'Indie', 'RPG']",Millennium 3 - Cry Wolf,298830
['Action'],Minimum,214190
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",Dragons and Titans - Titan Pass,284500
['Simulation'],Train Simulator: Norfolk Southern Dash8-40C Loco Add-On,277732
['Simulation'],OMSI 2 Add-on Hamburg,313430
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Altitude0: Lower &amp; Faster,308080
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #8 - Apprentice Mage,267774
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Dwelvers,276870
['Indie'],One Day For Ched,321030
"['Adventure', 'Casual']",Time Mysteries 3: The Final Enigma,319320
['Casual'],The Flying Dutchman,321600
['RPG'],Fable Anniversary - Heroes and Villains Content Pack,315151
['RPG'],Fable Anniversary,288470
['RPG'],Fable Anniversary - Scythe Content Pack,315150
"['Indie', 'Strategy']",Lords of the Black Sun,246940
['Casual'],planetarian ~the reverie of a little planet~,316720
['Adventure'],Jacob Jones and the Bigfoot Mystery : Episode 1,264400
"['Casual', 'Racing']",The Collider,319550
"['Casual', 'Indie', 'Strategy']",Great Permutator,319270
"['Action', 'Free to Play', 'Indie']",Color Symphony,317410
"['Action', 'Indie']",Shadowcrypt,316810
"['Indie', 'Strategy']",Reprisal Universe,319560
"['Action', 'Adventure']",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC4 Jinchuriki Costume Pack 1,301893
"['Action', 'Adventure']",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC5 Jinchuriki Costume Pack 2,301894
"['Action', 'Adventure', 'Indie']",Hero of Many - Original Soundtrack,318640
"['Action', 'Adventure']",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,272510
"['Action', 'Adventure', 'Casual', 'Indie']",Hero of Many,297370
"['Action', 'Strategy']",Near Impact,320410
['Casual'],Pacific Liberation Force,313190
['Casual'],Demonlisher,321610
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Black Gem Hunting,290730
['Video Production'],Movie Edit Pro 2015 - Movie Templates,321690
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Miner’s Luck - Starter DLC Pack,313311
"['Action', 'Adventure', 'Indie']",The Waste Land,316970
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Golden Age - Premium DLC Pack,316500
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Miner’s Luck - Extended DLC Pack,316510
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Elf Ranger - Artifact DLC Pack,316541
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Nomad - Artifact DLC Pack,316540
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Hero Courage - Extended DLC Pack,316530
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Age of Prosperity - Premium DLC Pack,316542
"['RPG', 'Strategy']",Endless Legend™,289130
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU,215080
"['Action', 'Adventure', 'RPG', 'Strategy']",Elminage Gothic,291960
"['Action', 'Indie']",Heavy Bullets,297120
['Action'],Battle Of Europe,321710
"['Simulation', 'Sports', 'Strategy']",Pro Rugby Manager 2015,273030
['Casual'],War Operations,316950
"['RPG', 'Strategy']",Age of Wonders III - Golden Realms Expansion,299230
"['Casual', 'Indie']",Secret of the Magic Crystals - Soundtrack and Coloring Book,321420
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Magmog Pack,323530
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Excarnus Pack,323510
"['Adventure', 'Casual', 'Indie']",Enola,263520
"['Adventure', 'Indie', 'RPG', 'Strategy']",Wasteland 2: Director's Cut,240760
"['Indie', 'Simulation', 'Early Access']",Zen Fish SIM,321310
"['Action', 'Adventure', 'Indie', 'Strategy']",Cannon Brawl,230860
['Adventure'],Cho Dengeki Stryker All Ages Version,321190
"['Indie', 'Simulation', 'Strategy']",The Last Federation - Betrayed Hope,304480
"['Action', 'Indie']",Super Chain Crusher Horizon,262920
"['Action', 'Adventure', 'Indie', 'RPG']",Magicmaker,319250
"['Adventure', 'Indie']",Bionic Heart 2,317290
"['Simulation', 'Strategy']",Stronghold Crusader 2,232890
['Strategy'],Fritz Chess 14,276750
['Simulation'],Dandelion - Wishes brought to you - Demo,323760
"['Adventure', 'Indie']",Bionic Heart 2 Bonus Content,317540
['Adventure'],Jacob Jones and the Bigfoot Mystery : Episode 2,308180
['Strategy'],Deep Fritz 14 DLC,318770
['Strategy'],Ancient Space,249190
"['Indie', 'Strategy']",DG2: Defense Grid 2,221540
"['Casual', 'Simulation']",Rocksmith® 2014 – Shinedown - “45”,295009
"['Casual', 'Simulation']",Rocksmith® 2014 – Shinedown - “Bully”,295008
['RPG'],Pier Solar and the Great Architects,286220
['Adventure'],Sherlock Holmes: Crimes and Punishments,241260
"['Action', 'RPG']",DARK SOULS™ II Crown of the Ivory King,271944
"['Action', 'Adventure', 'Indie']",Artbook and OST,325590
"['Action', 'Adventure']",Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,318550
"['Action', 'Adventure']",NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC6 Suit Pack,301895
"['Indie', 'Simulation', 'Strategy']",Influent DLC - Italiano [Learn Italian],297841
"['Casual', 'Simulation']",Rocksmith® 2014 – Foreigner - “Cold As Ice”,295016
